월급,고정지출,식비/외식,교통/자동차,편의점/마트,금융,여가비,커피/디저트,쇼핑,비상금,군집
1315000,0.03,0.14,0.06,0.03,0.73,0.16,0.02,0.03,0.01,5
1255000,0.03,0.16,0.06,0.03,0.71,0.14,0.02,0.03,0.01,5
1235000,0.03,0.14,0.06,0.03,0.71,0.17,0.02,0.03,0.01,5
1324000,0.03,0.15,0.07,0.03,0.72,0.13,0.02,0.03,0.01,5
1350000,0.03,0.13,0.06,0.03,0.71,0.16,0.02,0.03,0.01,5
1245000,0.03,0.16,0.06,0.03,0.7,0.14,0.02,0.03,0.01,5
1291000,0.03,0.15,0.05,0.03,0.7,0.17,0.02,0.03,0.01,5
1331000,0.03,0.13,0.06,0.03,0.71,0.16,0.02,0.03,0.01,5
1240000,0.03,0.13,0.06,0.03,0.73,0.16,0.02,0.03,0.01,5
1252000,0.03,0.16,0.06,0.03,0.7,0.17,0.02,0.03,0.01,5
1266000,0.03,0.15,0.07,0.03,0.7,0.16,0.02,0.03,0.01,5
1362000,0.03,0.16,0.06,0.03,0.72,0.14,0.02,0.03,0.01,5
1345000,0.03,0.13,0.06,0.03,0.72,0.17,0.02,0.03,0.01,5
1299000,0.03,0.13,0.06,0.03,0.74,0.14,0.02,0.03,0.01,5
1260000,0.03,0.17,0.05,0.03,0.73,0.15,0.02,0.03,0.01,5
1278000,0.03,0.15,0.06,0.03,0.71,0.14,0.02,0.03,0.01,5
1318000,0.03,0.17,0.06,0.03,0.72,0.16,0.02,0.03,0.01,5
1309000,0.03,0.17,0.06,0.03,0.73,0.16,0.02,0.03,0.01,5
1364000,0.03,0.13,0.06,0.03,0.71,0.14,0.02,0.03,0.01,5
1326000,0.03,0.14,0.06,0.03,0.7,0.15,0.02,0.03,0.01,5
1362000,0.03,0.16,0.06,0.03,0.72,0.14,0.02,0.03,0.01,5
1303000,0.03,0.13,0.06,0.03,0.71,0.17,0.02,0.03,0.01,5
1263000,0.03,0.14,0.06,0.03,0.71,0.13,0.02,0.03,0.01,5
1300000,0.03,0.15,0.06,0.03,0.7,0.17,0.02,0.03,0.01,5
1244000,0.03,0.14,0.06,0.03,0.7,0.14,0.02,0.03,0.01,5
1336000,0.03,0.13,0.07,0.03,0.73,0.17,0.02,0.03,0.01,5
1293000,0.03,0.17,0.06,0.03,0.71,0.16,0.02,0.03,0.01,5
1260000,0.03,0.14,0.06,0.03,0.73,0.17,0.02,0.03,0.01,5
1277000,0.03,0.16,0.06,0.03,0.72,0.14,0.02,0.03,0.01,5
1332000,0.03,0.14,0.06,0.03,0.72,0.15,0.02,0.03,0.01,5
1237000,0.03,0.16,0.06,0.03,0.7,0.13,0.02,0.03,0.01,5
1311000,0.03,0.17,0.06,0.03,0.74,0.14,0.02,0.03,0.01,5
1365000,0.03,0.14,0.06,0.03,0.74,0.17,0.02,0.03,0.01,5
1314000,0.03,0.17,0.06,0.03,0.71,0.13,0.02,0.03,0.01,5
1255000,0.03,0.16,0.06,0.03,0.7,0.16,0.02,0.03,0.01,5
1364000,0.03,0.15,0.06,0.03,0.74,0.16,0.02,0.03,0.01,5
1358000,0.03,0.15,0.06,0.03,0.73,0.17,0.02,0.03,0.01,5
1301000,0.03,0.14,0.06,0.03,0.72,0.17,0.02,0.03,0.01,5
1271000,0.03,0.16,0.06,0.03,0.71,0.13,0.02,0.03,0.01,5
1333000,0.03,0.17,0.06,0.03,0.7,0.13,0.02,0.03,0.01,5
1306000,0.03,0.16,0.06,0.03,0.74,0.13,0.02,0.03,0.01,5
1350000,0.03,0.17,0.06,0.03,0.72,0.15,0.02,0.03,0.01,5
1347000,0.03,0.16,0.06,0.03,0.74,0.15,0.02,0.03,0.01,5
1270000,0.03,0.14,0.06,0.03,0.71,0.15,0.02,0.03,0.01,5
1303000,0.03,0.17,0.06,0.03,0.73,0.14,0.02,0.03,0.01,5
1305000,0.03,0.17,0.06,0.03,0.74,0.17,0.02,0.03,0.01,5
1266000,0.03,0.13,0.06,0.03,0.72,0.16,0.02,0.03,0.01,5
1345000,0.03,0.15,0.06,0.03,0.73,0.13,0.02,0.03,0.01,5
1364000,0.03,0.14,0.06,0.03,0.71,0.15,0.02,0.03,0.01,5
1262000,0.03,0.13,0.07,0.03,0.73,0.14,0.02,0.03,0.01,5
1260000,0.03,0.16,0.06,0.03,0.71,0.15,0.02,0.03,0.01,5
1258000,0.03,0.17,0.06,0.03,0.7,0.16,0.02,0.03,0.01,5
1238000,0.03,0.13,0.06,0.03,0.73,0.17,0.02,0.03,0.01,5
1336000,0.03,0.13,0.07,0.03,0.7,0.16,0.02,0.03,0.01,5
1256000,0.03,0.15,0.06,0.03,0.73,0.13,0.02,0.03,0.01,5
1299000,0.03,0.17,0.06,0.03,0.72,0.14,0.02,0.03,0.01,5
1270000,0.03,0.17,0.06,0.03,0.74,0.16,0.02,0.03,0.01,5
1316000,0.03,0.16,0.07,0.03,0.71,0.13,0.02,0.03,0.01,5
1364000,0.03,0.13,0.06,0.03,0.7,0.13,0.02,0.03,0.01,5
1279000,0.03,0.14,0.06,0.03,0.7,0.13,0.02,0.03,0.01,5
1336000,0.03,0.15,0.06,0.03,0.74,0.14,0.02,0.03,0.01,5
1276000,0.03,0.17,0.06,0.03,0.72,0.15,0.02,0.03,0.01,5
1343000,0.03,0.17,0.07,0.03,0.7,0.17,0.02,0.03,0.01,5
1311000,0.03,0.15,0.06,0.03,0.74,0.13,0.02,0.03,0.01,5
1291000,0.03,0.16,0.06,0.03,0.72,0.15,0.02,0.03,0.01,5
1262000,0.03,0.15,0.06,0.03,0.72,0.17,0.02,0.03,0.01,5
1356000,0.03,0.14,0.06,0.03,0.73,0.17,0.02,0.03,0.01,5
1264000,0.03,0.14,0.07,0.03,0.73,0.17,0.02,0.03,0.01,5
1254000,0.03,0.13,0.05,0.03,0.71,0.17,0.02,0.03,0.01,5
1260000,0.03,0.13,0.06,0.03,0.7,0.13,0.02,0.03,0.01,5
1365000,0.03,0.14,0.06,0.03,0.7,0.14,0.02,0.03,0.01,5
1267000,0.03,0.15,0.06,0.03,0.7,0.16,0.02,0.03,0.01,5
1317000,0.03,0.14,0.06,0.03,0.7,0.14,0.02,0.03,0.01,5
1240000,0.03,0.16,0.06,0.03,0.74,0.13,0.02,0.03,0.01,5
1338000,0.3,0.24,0.09,0.07,0.05,0.14,0.2,0.16,0.08,7
1243000,0.31,0.21,0.11,0.08,0.05,0.15,0.22,0.13,0.08,7
1275000,0.31,0.2,0.1,0.07,0.05,0.15,0.22,0.14,0.08,7
1358000,0.31,0.22,0.1,0.07,0.05,0.14,0.2,0.14,0.08,7
1263000,0.3,0.25,0.11,0.07,0.05,0.14,0.21,0.17,0.08,7
1364000,0.3,0.24,0.1,0.07,0.05,0.16,0.22,0.15,0.08,7
1362000,0.31,0.24,0.1,0.08,0.05,0.14,0.18,0.16,0.08,7
1272000,0.31,0.21,0.1,0.08,0.05,0.14,0.21,0.14,0.08,7
1300000,0.3,0.25,0.09,0.06,0.05,0.15,0.22,0.13,0.08,7
1353000,0.3,0.24,0.11,0.06,0.05,0.14,0.21,0.15,0.08,7
1322000,0.3,0.2,0.1,0.07,0.05,0.17,0.22,0.17,0.08,7
1238000,0.29,0.24,0.1,0.07,0.05,0.13,0.23,0.17,0.08,7
1251000,0.3,0.25,0.1,0.07,0.05,0.16,0.22,0.14,0.08,7
1279000,0.29,0.22,0.1,0.07,0.05,0.14,0.22,0.15,0.08,7
1330000,0.3,0.19,0.1,0.07,0.05,0.14,0.2,0.16,0.08,7
1288000,0.31,0.2,0.1,0.07,0.05,0.14,0.2,0.17,0.08,7
1270000,0.3,0.23,0.1,0.07,0.05,0.13,0.2,0.15,0.08,7
1303000,0.31,0.25,0.09,0.07,0.05,0.17,0.2,0.13,0.08,7
1334000,0.3,0.25,0.1,0.06,0.05,0.17,0.23,0.13,0.08,7
1359000,0.31,0.2,0.1,0.07,0.05,0.15,0.23,0.17,0.08,7
1287000,0.31,0.22,0.1,0.07,0.05,0.16,0.18,0.14,0.08,7
1282000,0.3,0.24,0.11,0.07,0.05,0.17,0.19,0.17,0.08,7
1251000,0.3,0.21,0.1,0.07,0.05,0.15,0.18,0.14,0.08,7
1310000,0.31,0.25,0.11,0.07,0.05,0.13,0.22,0.17,0.08,7
1346000,0.3,0.25,0.11,0.07,0.05,0.17,0.2,0.16,0.08,7
1362000,0.3,0.22,0.09,0.07,0.05,0.15,0.22,0.13,0.08,7
1303000,0.3,0.22,0.1,0.07,0.05,0.13,0.21,0.15,0.08,7
1314000,0.3,0.19,0.11,0.07,0.05,0.14,0.18,0.17,0.08,7
1315000,0.3,0.22,0.09,0.07,0.05,0.16,0.22,0.15,0.08,7
1263000,0.3,0.2,0.1,0.07,0.05,0.15,0.23,0.15,0.08,7
1352000,0.3,0.22,0.1,0.07,0.05,0.15,0.18,0.15,0.08,7
1327000,0.3,0.24,0.1,0.07,0.05,0.15,0.22,0.16,0.08,7
1342000,0.31,0.23,0.09,0.07,0.05,0.17,0.21,0.13,0.08,7
1284000,0.3,0.22,0.1,0.07,0.05,0.15,0.17,0.14,0.08,7
1360000,0.3,0.24,0.1,0.07,0.05,0.15,0.18,0.15,0.08,7
1327000,0.31,0.23,0.09,0.07,0.05,0.14,0.18,0.13,0.08,7
1349000,0.29,0.19,0.1,0.06,0.05,0.16,0.18,0.17,0.08,7
1357000,0.29,0.24,0.09,0.07,0.05,0.13,0.17,0.17,0.08,7
1297000,0.3,0.22,0.1,0.07,0.05,0.17,0.2,0.17,0.08,7
1354000,0.3,0.25,0.1,0.07,0.05,0.14,0.18,0.15,0.08,7
1293000,0.29,0.23,0.1,0.08,0.05,0.14,0.22,0.14,0.08,7
1286000,0.3,0.25,0.09,0.07,0.05,0.16,0.2,0.15,0.08,7
1355000,0.31,0.21,0.11,0.08,0.05,0.17,0.22,0.16,0.08,7
1250000,0.3,0.21,0.1,0.07,0.05,0.16,0.19,0.16,0.08,7
1246000,0.3,0.19,0.1,0.07,0.05,0.13,0.21,0.14,0.08,7
1300000,0.3,0.2,0.09,0.06,0.05,0.14,0.22,0.15,0.08,7
1347000,0.3,0.22,0.11,0.07,0.05,0.16,0.18,0.16,0.08,7
1347000,0.29,0.22,0.1,0.07,0.05,0.15,0.19,0.15,0.08,7
1312000,0.31,0.21,0.11,0.08,0.05,0.14,0.21,0.14,0.08,7
1236000,0.3,0.19,0.11,0.06,0.05,0.14,0.18,0.15,0.08,7
1335000,0.3,0.24,0.1,0.07,0.05,0.13,0.2,0.15,0.08,7
1337000,0.3,0.24,0.09,0.07,0.05,0.15,0.22,0.16,0.08,7
1326000,0.31,0.23,0.1,0.07,0.05,0.14,0.19,0.14,0.08,7
1237000,0.3,0.23,0.1,0.07,0.05,0.15,0.2,0.15,0.08,7
1268000,0.31,0.21,0.1,0.06,0.05,0.17,0.22,0.16,0.08,7
1281000,0.3,0.24,0.09,0.07,0.05,0.17,0.22,0.17,0.08,7
1251000,0.3,0.22,0.11,0.07,0.05,0.16,0.21,0.16,0.08,7
1299000,0.29,0.24,0.09,0.07,0.05,0.13,0.2,0.15,0.08,7
1286000,0.31,0.24,0.1,0.07,0.05,0.13,0.19,0.16,0.08,7
1354000,0.3,0.25,0.09,0.06,0.05,0.14,0.21,0.16,0.08,7
1286000,0.3,0.21,0.1,0.07,0.05,0.15,0.22,0.17,0.08,7
1324000,0.3,0.21,0.11,0.07,0.05,0.16,0.18,0.13,0.08,7
1259000,0.29,0.24,0.09,0.07,0.05,0.15,0.22,0.15,0.08,7
1308000,0.31,0.21,0.1,0.07,0.05,0.14,0.17,0.14,0.08,7
1243000,0.3,0.21,0.11,0.06,0.05,0.15,0.23,0.14,0.08,7
1242000,0.29,0.2,0.11,0.06,0.05,0.15,0.22,0.15,0.08,7
1293000,0.31,0.25,0.11,0.07,0.05,0.15,0.22,0.14,0.08,7
1258000,0.31,0.2,0.11,0.07,0.05,0.13,0.22,0.16,0.08,7
1272000,0.31,0.19,0.11,0.07,0.05,0.15,0.18,0.16,0.08,7
1361000,0.29,0.25,0.11,0.08,0.05,0.14,0.18,0.17,0.08,7
1299000,0.3,0.24,0.09,0.08,0.05,0.13,0.21,0.16,0.08,7
1331000,0.3,0.22,0.09,0.06,0.05,0.16,0.2,0.16,0.08,7
1262000,0.3,0.24,0.09,0.07,0.05,0.16,0.2,0.14,0.08,7
1333000,0.3,0.24,0.11,0.07,0.05,0.13,0.19,0.13,0.08,7
1353000,0.31,0.2,0.09,0.07,0.05,0.15,0.19,0.17,0.08,7
1353000,0.31,0.21,0.09,0.08,0.05,0.16,0.22,0.17,0.08,7
1258000,0.31,0.23,0.1,0.07,0.05,0.15,0.22,0.14,0.08,7
1345000,0.29,0.22,0.1,0.07,0.05,0.15,0.17,0.17,0.08,7
1243000,0.3,0.19,0.1,0.07,0.05,0.15,0.22,0.14,0.08,7
1355000,0.3,0.22,0.09,0.07,0.05,0.13,0.22,0.16,0.08,7
1248000,0.3,0.22,0.09,0.07,0.05,0.16,0.22,0.17,0.08,7
1267000,0.29,0.2,0.11,0.07,0.05,0.16,0.23,0.15,0.08,7
1291000,0.31,0.19,0.11,0.07,0.05,0.14,0.21,0.15,0.08,7
1330000,0.31,0.23,0.1,0.07,0.05,0.17,0.21,0.15,0.08,7
1293000,0.31,0.21,0.1,0.07,0.05,0.15,0.19,0.17,0.08,7
1272000,0.3,0.23,0.09,0.07,0.05,0.16,0.22,0.15,0.08,7
1257000,0.31,0.21,0.1,0.07,0.05,0.15,0.21,0.15,0.08,7
1347000,0.3,0.24,0.1,0.08,0.05,0.14,0.19,0.14,0.08,7
1263000,0.29,0.23,0.09,0.07,0.05,0.15,0.21,0.15,0.08,7
1291000,0.3,0.2,0.09,0.06,0.05,0.14,0.22,0.15,0.08,7
1322000,0.3,0.23,0.1,0.07,0.05,0.17,0.18,0.13,0.08,7
1269000,0.3,0.21,0.1,0.06,0.05,0.15,0.23,0.15,0.08,7
1357000,0.31,0.24,0.1,0.07,0.05,0.16,0.19,0.16,0.08,7
1250000,0.3,0.24,0.09,0.07,0.05,0.17,0.23,0.15,0.08,7
1263000,0.3,0.25,0.11,0.07,0.05,0.17,0.18,0.17,0.08,7
1354000,0.31,0.2,0.11,0.07,0.05,0.15,0.21,0.13,0.08,7
1359000,0.3,0.23,0.09,0.06,0.05,0.13,0.18,0.14,0.08,7
1292000,0.3,0.2,0.1,0.08,0.05,0.14,0.18,0.14,0.08,7
1325000,0.31,0.24,0.11,0.08,0.05,0.17,0.22,0.15,0.08,7
1287000,0.31,0.25,0.1,0.07,0.05,0.15,0.2,0.15,0.08,7
1297000,0.29,0.23,0.1,0.07,0.05,0.14,0.18,0.15,0.08,7
1357000,0.3,0.2,0.09,0.07,0.05,0.14,0.22,0.14,0.08,7
1282000,0.3,0.21,0.09,0.07,0.05,0.15,0.22,0.16,0.08,7
1318000,0.3,0.22,0.1,0.06,0.05,0.15,0.18,0.16,0.08,7
1322000,0.31,0.24,0.1,0.07,0.05,0.17,0.22,0.14,0.08,7
1257000,0.29,0.21,0.1,0.07,0.05,0.13,0.18,0.17,0.08,7
1306000,0.3,0.19,0.09,0.07,0.05,0.14,0.21,0.13,0.08,7
1303000,0.3,0.22,0.1,0.08,0.05,0.16,0.2,0.15,0.08,7
1237000,0.3,0.21,0.1,0.06,0.05,0.14,0.19,0.16,0.08,7
1304000,0.3,0.23,0.1,0.07,0.05,0.14,0.2,0.15,0.08,7
1249000,0.3,0.2,0.1,0.07,0.05,0.15,0.17,0.17,0.08,7
1238000,0.29,0.19,0.09,0.07,0.05,0.16,0.17,0.16,0.08,7
1276000,0.3,0.24,0.1,0.07,0.05,0.13,0.22,0.17,0.08,7
1335000,0.3,0.2,0.09,0.06,0.05,0.16,0.19,0.16,0.08,7
1258000,0.3,0.19,0.11,0.06,0.05,0.15,0.19,0.14,0.08,7
1355000,0.3,0.21,0.1,0.07,0.05,0.17,0.2,0.16,0.08,7
1310000,0.31,0.24,0.1,0.07,0.05,0.15,0.22,0.15,0.08,7
1272000,0.3,0.22,0.11,0.07,0.05,0.16,0.21,0.17,0.08,7
1333000,0.29,0.24,0.1,0.06,0.05,0.17,0.22,0.13,0.08,7
1247000,0.3,0.25,0.09,0.07,0.05,0.17,0.19,0.14,0.08,7
1294000,0.3,0.2,0.1,0.07,0.05,0.16,0.19,0.14,0.08,7
1265000,0.3,0.19,0.09,0.07,0.05,0.17,0.17,0.13,0.08,7
1360000,0.3,0.19,0.09,0.07,0.05,0.13,0.19,0.13,0.08,7
1301000,0.3,0.21,0.1,0.08,0.05,0.16,0.19,0.15,0.08,7
1303000,0.31,0.22,0.1,0.08,0.05,0.17,0.21,0.16,0.08,7
1252000,0.3,0.24,0.09,0.08,0.05,0.15,0.21,0.13,0.08,7
1318000,0.3,0.22,0.1,0.07,0.05,0.16,0.18,0.14,0.08,7
1342000,0.31,0.19,0.1,0.07,0.05,0.15,0.2,0.16,0.08,7
1279000,0.31,0.2,0.1,0.06,0.05,0.13,0.19,0.13,0.08,7
1359000,0.3,0.22,0.09,0.08,0.05,0.13,0.22,0.13,0.08,7
1279000,0.31,0.24,0.11,0.06,0.05,0.15,0.17,0.15,0.08,7
1361000,0.31,0.2,0.11,0.07,0.05,0.17,0.19,0.14,0.08,7
1350000,0.29,0.25,0.1,0.07,0.05,0.16,0.17,0.15,0.08,7
1242000,0.29,0.22,0.11,0.06,0.05,0.13,0.18,0.15,0.08,7
1299000,0.31,0.24,0.11,0.08,0.05,0.14,0.23,0.16,0.08,7
1335000,0.29,0.19,0.11,0.07,0.05,0.15,0.2,0.15,0.08,7
1285000,0.3,0.25,0.1,0.07,0.05,0.16,0.21,0.17,0.08,7
1340000,0.31,0.2,0.1,0.07,0.05,0.14,0.18,0.15,0.08,7
1334000,0.29,0.22,0.1,0.07,0.05,0.17,0.23,0.16,0.08,7
1260000,0.29,0.19,0.09,0.06,0.05,0.17,0.21,0.15,0.08,7
1288000,0.3,0.24,0.1,0.08,0.05,0.13,0.22,0.16,0.08,7
1281000,0.3,0.2,0.1,0.07,0.05,0.13,0.22,0.13,0.08,7
1343000,0.3,0.22,0.11,0.06,0.05,0.14,0.2,0.15,0.08,7
1251000,0.3,0.24,0.1,0.07,0.05,0.14,0.22,0.13,0.08,7
1352000,0.3,0.22,0.09,0.07,0.05,0.15,0.17,0.16,0.08,7
1327000,0.3,0.25,0.1,0.07,0.05,0.14,0.22,0.16,0.08,7
1260000,0.3,0.25,0.1,0.07,0.05,0.13,0.21,0.13,0.08,7
1330000,0.3,0.19,0.1,0.07,0.05,0.16,0.2,0.16,0.08,7
1311000,0.29,0.24,0.11,0.07,0.05,0.14,0.22,0.14,0.08,7
1328000,0.29,0.23,0.09,0.07,0.05,0.14,0.2,0.14,0.08,7
1266000,0.3,0.22,0.1,0.07,0.05,0.16,0.19,0.16,0.08,7
1249000,0.3,0.23,0.09,0.07,0.05,0.13,0.17,0.13,0.08,7
1340000,0.3,0.21,0.09,0.07,0.05,0.13,0.21,0.16,0.08,7
1267000,0.3,0.2,0.09,0.07,0.05,0.14,0.2,0.15,0.08,7
1301000,0.3,0.23,0.1,0.06,0.05,0.16,0.18,0.16,0.08,7
1264000,0.31,0.23,0.09,0.07,0.05,0.16,0.21,0.13,0.08,7
1301000,0.3,0.22,0.1,0.07,0.05,0.16,0.19,0.14,0.08,7
1317000,0.3,0.25,0.1,0.07,0.05,0.15,0.22,0.14,0.08,7
1256000,0.31,0.2,0.1,0.07,0.05,0.17,0.23,0.15,0.08,7
1247000,0.3,0.21,0.09,0.07,0.05,0.16,0.18,0.16,0.08,7
1351000,0.3,0.24,0.11,0.06,0.05,0.16,0.18,0.16,0.08,7
1238000,0.3,0.21,0.1,0.07,0.05,0.13,0.22,0.15,0.08,7
1355000,0.3,0.25,0.09,0.08,0.05,0.15,0.19,0.14,0.08,7
1327000,0.31,0.2,0.1,0.07,0.05,0.15,0.18,0.14,0.08,7
1343000,0.3,0.23,0.1,0.07,0.05,0.13,0.21,0.16,0.08,7
1344000,0.3,0.25,0.1,0.07,0.05,0.14,0.17,0.17,0.08,7
1323000,0.29,0.2,0.11,0.07,0.05,0.15,0.21,0.13,0.08,7
1267000,0.3,0.2,0.09,0.08,0.05,0.14,0.19,0.14,0.08,7
1357000,0.31,0.24,0.1,0.07,0.05,0.16,0.19,0.13,0.08,7
1253000,0.3,0.24,0.1,0.07,0.05,0.15,0.21,0.13,0.08,7
1245000,0.3,0.24,0.1,0.08,0.05,0.15,0.22,0.16,0.08,7
1304000,0.3,0.24,0.1,0.07,0.05,0.13,0.18,0.16,0.08,7
1348000,0.3,0.24,0.1,0.07,0.05,0.16,0.22,0.14,0.08,7
1334000,0.3,0.21,0.11,0.07,0.05,0.17,0.21,0.13,0.08,7
1294000,0.3,0.24,0.11,0.07,0.05,0.15,0.19,0.14,0.08,7
1329000,0.3,0.23,0.1,0.07,0.05,0.17,0.22,0.14,0.08,7
1241000,0.31,0.22,0.11,0.07,0.05,0.14,0.19,0.16,0.08,7
1297000,0.29,0.21,0.09,0.08,0.05,0.17,0.21,0.13,0.08,7
1344000,0.3,0.21,0.11,0.08,0.05,0.17,0.19,0.16,0.08,7
1281000,0.29,0.25,0.11,0.07,0.05,0.15,0.2,0.13,0.08,7
1289000,0.29,0.19,0.11,0.07,0.05,0.17,0.18,0.15,0.08,7
1270000,0.31,0.2,0.09,0.07,0.05,0.15,0.23,0.17,0.08,7
1347000,0.29,0.25,0.1,0.06,0.05,0.17,0.2,0.13,0.08,7
1257000,0.3,0.2,0.09,0.07,0.05,0.16,0.17,0.14,0.08,7
1339000,0.3,0.23,0.1,0.07,0.05,0.16,0.19,0.15,0.08,7
1320000,0.29,0.23,0.1,0.07,0.05,0.16,0.17,0.17,0.08,7
1294000,0.29,0.2,0.11,0.07,0.05,0.16,0.23,0.15,0.08,7
1318000,0.3,0.23,0.09,0.08,0.05,0.15,0.18,0.16,0.08,7
1252000,0.31,0.23,0.1,0.07,0.05,0.16,0.21,0.15,0.08,7
1347000,0.3,0.25,0.1,0.06,0.05,0.14,0.19,0.16,0.08,7
1268000,0.31,0.23,0.1,0.06,0.05,0.14,0.2,0.15,0.08,7
1300000,0.3,0.22,0.11,0.07,0.05,0.14,0.21,0.16,0.08,7
1362000,0.29,0.2,0.1,0.07,0.05,0.16,0.21,0.13,0.08,7
1312000,0.3,0.24,0.1,0.07,0.05,0.14,0.19,0.14,0.08,7
1280000,0.29,0.21,0.1,0.07,0.05,0.14,0.2,0.13,0.08,7
1270000,0.3,0.21,0.1,0.07,0.05,0.17,0.19,0.17,0.08,7
1349000,0.3,0.22,0.09,0.07,0.05,0.16,0.17,0.16,0.08,7
1279000,0.29,0.25,0.1,0.06,0.05,0.17,0.21,0.16,0.08,7
1247000,0.3,0.24,0.1,0.07,0.05,0.15,0.23,0.13,0.08,7
1276000,0.29,0.22,0.11,0.08,0.05,0.16,0.21,0.15,0.08,7
1319000,0.4,0.18,0.11,0.04,0.07,0.09,0.03,0.11,0.05,1
1290000,0.4,0.16,0.11,0.04,0.07,0.11,0.03,0.12,0.05,1
1289000,0.39,0.18,0.11,0.04,0.07,0.12,0.03,0.1,0.05,1
1242000,0.41,0.16,0.13,0.04,0.07,0.1,0.03,0.12,0.05,1
1326000,0.4,0.16,0.11,0.04,0.07,0.12,0.03,0.11,0.05,1
1358000,0.39,0.17,0.12,0.04,0.07,0.1,0.03,0.1,0.05,1
1345000,0.4,0.17,0.12,0.04,0.07,0.1,0.03,0.11,0.05,1
1330000,0.41,0.15,0.13,0.04,0.07,0.1,0.03,0.11,0.05,1
1247000,0.39,0.16,0.13,0.04,0.07,0.12,0.03,0.12,0.05,1
1266000,0.39,0.2,0.13,0.04,0.07,0.12,0.03,0.1,0.05,1
1296000,0.4,0.2,0.13,0.04,0.07,0.11,0.03,0.12,0.05,1
1304000,0.4,0.17,0.12,0.04,0.07,0.09,0.03,0.1,0.05,1
1285000,0.39,0.17,0.12,0.04,0.07,0.12,0.03,0.11,0.05,1
1333000,0.39,0.19,0.11,0.04,0.07,0.1,0.03,0.12,0.05,1
1260000,0.41,0.16,0.12,0.04,0.07,0.12,0.03,0.12,0.05,1
1252000,0.41,0.17,0.13,0.04,0.07,0.11,0.03,0.11,0.05,1
1308000,0.39,0.17,0.13,0.04,0.07,0.12,0.03,0.11,0.05,1
1269000,0.4,0.17,0.12,0.04,0.07,0.12,0.03,0.12,0.05,1
1333000,0.39,0.18,0.13,0.04,0.07,0.13,0.03,0.12,0.05,1
1239000,0.4,0.16,0.11,0.04,0.07,0.1,0.03,0.11,0.05,1
1323000,0.41,0.18,0.11,0.04,0.07,0.12,0.03,0.12,0.05,1
1252000,0.39,0.17,0.13,0.04,0.07,0.1,0.03,0.1,0.05,1
1331000,0.41,0.18,0.13,0.04,0.07,0.12,0.03,0.1,0.05,1
1322000,0.41,0.17,0.11,0.04,0.07,0.11,0.03,0.11,0.05,1
1291000,0.4,0.17,0.11,0.04,0.07,0.12,0.03,0.1,0.05,1
1238000,0.4,0.17,0.12,0.04,0.07,0.09,0.03,0.1,0.05,1
1269000,0.4,0.2,0.13,0.04,0.07,0.1,0.03,0.1,0.05,1
1347000,0.39,0.19,0.11,0.04,0.07,0.12,0.03,0.12,0.05,1
1263000,0.41,0.17,0.12,0.04,0.07,0.11,0.03,0.12,0.05,1
1351000,0.4,0.19,0.11,0.04,0.07,0.12,0.03,0.12,0.05,1
1314000,0.4,0.17,0.13,0.04,0.07,0.12,0.03,0.12,0.05,1
1249000,0.41,0.19,0.11,0.04,0.07,0.1,0.03,0.13,0.05,1
1300000,0.39,0.17,0.11,0.04,0.07,0.11,0.03,0.11,0.05,1
1319000,0.4,0.2,0.11,0.04,0.07,0.12,0.03,0.1,0.05,1
1272000,0.4,0.16,0.11,0.04,0.07,0.11,0.03,0.09,0.05,1
1270000,0.4,0.2,0.11,0.04,0.07,0.13,0.03,0.11,0.05,1
1262000,0.41,0.16,0.11,0.04,0.07,0.11,0.03,0.11,0.05,1
1256000,0.39,0.21,0.11,0.04,0.07,0.1,0.03,0.1,0.05,1
1271000,0.39,0.2,0.11,0.04,0.07,0.09,0.03,0.1,0.05,1
1306000,0.4,0.17,0.12,0.04,0.07,0.12,0.03,0.1,0.05,1
1307000,0.39,0.2,0.12,0.04,0.07,0.1,0.03,0.11,0.05,1
1345000,0.39,0.16,0.12,0.04,0.07,0.12,0.03,0.11,0.05,1
1270000,0.39,0.16,0.12,0.04,0.07,0.1,0.03,0.1,0.05,1
1311000,0.39,0.2,0.12,0.04,0.07,0.12,0.03,0.12,0.05,1
1268000,0.39,0.17,0.13,0.04,0.07,0.11,0.03,0.11,0.05,1
1353000,0.4,0.21,0.12,0.04,0.07,0.1,0.03,0.12,0.05,1
1342000,0.41,0.19,0.13,0.04,0.07,0.12,0.03,0.11,0.05,1
1252000,0.41,0.18,0.11,0.04,0.07,0.12,0.03,0.1,0.05,1
1280000,0.39,0.16,0.11,0.04,0.07,0.1,0.03,0.11,0.05,1
1256000,0.4,0.19,0.12,0.04,0.07,0.12,0.03,0.1,0.05,1
1303000,0.4,0.2,0.12,0.04,0.07,0.1,0.03,0.11,0.05,1
1313000,0.4,0.17,0.11,0.04,0.07,0.12,0.03,0.11,0.05,1
1332000,0.4,0.18,0.11,0.04,0.07,0.1,0.03,0.11,0.05,1
1361000,0.41,0.18,0.13,0.04,0.07,0.11,0.03,0.13,0.05,1
1236000,0.39,0.19,0.12,0.04,0.07,0.12,0.03,0.12,0.05,1
1238000,0.41,0.2,0.12,0.04,0.07,0.1,0.03,0.1,0.05,1
1263000,0.39,0.19,0.12,0.04,0.07,0.09,0.03,0.12,0.05,1
1246000,0.39,0.17,0.12,0.04,0.07,0.1,0.03,0.12,0.05,1
